Molècula,Tanimoto,És Actiu,Actiu més semblant
CCCCCCOc1ccc([C@H]2c3c(-c4cc(Cl)ccc4[O-])[nH]nc3C(=O)N2CCCC)cc1OC,0.6426666666666667,0,CC(C)(C)OC(=O)COc1ccc(CC2=C(n3ccc4c3cccc4)c3ccccc3C(=O)C2=O)cc1
CCCCCCOc1ccc([C@H]2c3c(-c4cc(Cl)ccc4O)n[nH]c3C(=O)N2CCCC)cc1OC,0.6426666666666667,0,CC(C)(C)OC(=O)COc1ccc(CC2=C(n3ccc4c3cccc4)c3ccccc3C(=O)C2=O)cc1
CCc1ccc(N2C(=O)/C(=C/c3cn(CCCOc4ccc(C)cc4)c4c3cccc4)C(=O)N=C2[O-])cc1,0.6426426426426426,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
Cc1cccc(C(C)C)c1NC(=O)/C([O-])=C(/[C@H]1c2ccccc2C(=O)O1)C(=O)/C=C/c1ccccc1,0.6425619834710744,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CCCCCCN([C@H](c1cc([N+](=O)[O-])ccc1Cl)C(=O)NC1CCCCC1)C(=O)CCCCC,0.6425178147268409,0,CC(=O)N[C@H](Cc1ccc(N(c2ccccc2C(=O)[O-])C(=O)C(=O)[O-])c(CCO)c1)C(=O)NCc1ccc([N+](=O)[O-])cc1
CCCCCCN([C@@H](c1cc([N+](=O)[O-])ccc1Cl)C(=O)NC1CCCCC1)C(=O)CCCCC,0.6425178147268409,0,CC(=O)N[C@H](Cc1ccc(N(c2ccccc2C(=O)[O-])C(=O)C(=O)[O-])c(CCO)c1)C(=O)NCc1ccc([N+](=O)[O-])cc1
CCc1ccccc1N1C(=O)/C(=C\c2cn(Cc3cccc(C(=O)OC)c3)c3c2cccc3)N=C1[S-],0.642512077294686,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CCOc1cc(/C=N\NC(=O)CC[C@H](c2ccccc2)O)cc(CC=C)c1OCc1ccc(Cl)cc1,0.642504118616145,0,CCCCCCCCCCCCCCCc1cc(O)cc(O)c1C(=O)Oc1cc(C)c(C(=O)[O-])c(O)c1
CCc1ccc(N2C(=O)/C(=C/c3cn(CCOc4cc(C)ccc4C)c4c3cccc4)C([O-])=NC2=O)cc1,0.6424418604651163,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CC1(C)CC([O-])=C(C(c2cc(OC)c(OC(F)F)c(OC)c2)C2=C([O-])CC(C)(C)CC2=O)C(=O)C1,0.6424050632911392,0,c1ccc2c(c1)C(C1CCCCC1)=CC(=O)C2=O
Cc1ccc([C@H](C(=O)NC(C)(C)CC(C)(C)C)N(C(=O)c2cc([N+](=O)[O-])ccc2[O-])C(C)(C)C)c(C)c1,0.6423766816143498,0,CC(=O)N[C@H](Cc1ccc(N(c2ccccc2C(=O)[O-])C(=O)C(=O)[O-])c(CCO)c1)C(=O)NCc1ccc([N+](=O)[O-])cc1
Cc1ccc(S(=O)(=O)N(CC(=O)N[C@@H](C)c2ccc(N3CCCC3)cc2)c2cc(C)ccc2OC)cc1,0.6423357664233577,0,Cc1cc(C[C@@H](c2[nH]c3ccccc3n2)NS(=O)(=O)c2ccccc2)ccc1N1CC(=O)NS1(=O)=O
CC(C)c1ccc([C@@H]2c3c(n(C)c(=O)n(C)c3=O)NC3=C2C(=O)c2c3cccc2)cc1,0.6422836752899197,0,CC(C)(C)OC(=O)COc1ccc(CC2=C(n3ccc4c3cccc4)c3ccccc3C(=O)C2=O)cc1
CCCCCNC(=O)[C@H](Cc1ccc(OCC(=O)[O-])c(C(=O)[O-])c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CCC(=O)[O-],0.6422535211267606,1,c1cc2c(cc1NC(=O)CCCC[C@@H]1CCSS1)C(=O)O[C@@H](C(=O)[O-])C2
Cc1ccccc1OCCCn1cc(/C=C2\C(=O)N=C([O-])N(c3ccc(F)cc3)C2=O)c2c1cccc2,0.6422287390029325,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CCC(CC)[C@@H](CNC(=O)CNC(=O)c1ccc(OCC)c(OCC)c1)N1CCOCC1,0.6422287390029325,0,CCCCCNC(=O)[C@H](Cc1ccc(OCC(=O)[O-])c(C(=O)[O-])c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CCC(=O)[O-]
Cc1cc(Cl)c(C(C)C)cc1OS(=O)(=O)c1cc(/C=C/C(=O)[O-])cc(OC)c1OC,0.6421568627450981,0,c1ccc2c(c1)c(-c1ccc(-c3ccc(OS(=O)(=O)c4ccc(C(=O)[O-])c(O)c4)cc3)cc1)co2
Cc1ccc(NS(=O)(=O)c2ccc3c(c2)[C@H]2C=CC[C@@H]2[C@H](c2ccc(C(=O)[O-])cc2)N3)c(C)c1,0.6420345489443378,0,Cc1cc(C[C@@H](c2[nH]c3ccccc3n2)NS(=O)(=O)c2ccccc2)ccc1N1CC([O-])=NS1(=O)=O
c1cc2c(cc1N1C(=O)/C(=C\c3ccc(-c4cc(C(=O)[O-])cc(C(=O)[O-])c4)o3)SC1=S)OCO2,0.6419529837251357,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
CC1=C(C(=O)OC2CCCC2)[C@@H](c2ccccc2OC)C2=C(N1)C[C@H](c1ccc(OC)c(OC)c1)CC2=O,0.6418663303909206,0,c1cc2c(cc1NC(=O)CCCC[C@@H]1CCSS1)C(=O)O[C@@H](C(=O)[O-])C2
CCCCOc1ccc([C@H]2C(C(=O)c3c(C)nc4n3cccc4C)=C([O-])C(=O)N2CCCOC)cc1OCC,0.6418439716312057,0,CC(C)(C)OC(=O)COc1ccc(CC2=C(n3ccc4c3cccc4)c3ccccc3C(=O)C2=O)cc1
COc1ccc(/C=C2/C(=O)N([C@@H](CC(=O)[O-])C(=O)[O-])C(=S)S2)cc1OC,0.6418056918547596,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
Cc1cc(C)c2c(c1)N(C(=O)[C@H](C)OC[C@H]1CCCO1)CCC2,0.6417910447761194,0,c1cc2c(cc1NC(=O)CCCC[C@@H]1CCSS1)C(=O)O[C@@H](C(=O)[O-])C2
CCCCCN1[C@H](c2ccc(C(C)(C)C)cc2)c2c(-c3cc(Cl)ccc3[O-])[nH]nc2C1=O,0.6416289592760182,0,CC(C)(C)OC(=O)COc1ccc(CC2=C(n3ccc4c3cccc4)c3ccccc3C(=O)C2=O)cc1
Cc1ccc([C@@H]2C(C(=O)c3ccc(C)cc3C)=C([O-])C(=O)N2c2ccc(CC(=O)[O-])cc2)cc1,0.6415478615071283,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
Cc1ccc([C@H]2C(C(=O)c3ccc(C)cc3C)=C([O-])C(=O)N2c2ccc(CC(=O)[O-])cc2)cc1,0.6415478615071283,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
c1ccc2cc(O)c(-c3nc4cc(/N=C/c5cc([N+](=O)[O-])ccc5[O-])ccc4o3)cc2c1,0.6415327564894932,0,c1ccc(Cc2c(-c3ccc(-c4ccc(O)c(NC(=O)c5ccccc5C(=O)[O-])c4)cc3)c3ccccc3o2)cc1
CCCCOc1ccc([C@@H]2C(C(=O)c3c(C)nc4n3cccc4C)=C([O-])C(=O)N2CCCOC)cc1OC,0.6415261756876663,0,CC(C)(C)OC(=O)COc1ccc(CC2=C(n3ccc4c3cccc4)c3ccccc3C(=O)C2=O)cc1
CC(C)C/C(C1=C([O-])CC(C)(C)CC1=O)=N\C[C@@H](C(=O)[O-])NC(=O)OCC1c2ccccc2-c2c1cccc2,0.6415094339622641,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CCOc1cc([C@H]2C(C(c3c(C)nc4n3cccc4)=O)=C([O-])C(=O)N2Cc2ccccc2)ccc1OCC=C,0.641459074733096,0,CC(C)(C)OC(=O)COc1ccc(CC2=C(n3ccc4c3cccc4)c3ccccc3C(=O)C2=O)cc1
COc1cccc2c1oc(C(=O)C1=C([O-])C(=O)N(CC=C)[C@@H]1c1ccccc1Br)c2,0.6413857677902621,0,CC(C)(C)OC(=O)COc1ccc(CC2=C(n3ccc4c3cccc4)c3ccccc3C(=O)C2=O)cc1
C[C@H](CCC(=O)[O-])[C@H]1CC[C@@H]2[C@@]1(C)C(=O)C[C@@H]1[C@@H]2CC[C@H]2[C@]1(C)CC[C@@H](OC(=O)C)C2,0.6413043478260869,0,C[C@]12CC[C@H](O)C(C)(C)[C@@H]1CC[C@]1(C)[C@@H]2CC=C2[C@@]1(C)CC[C@@]1(CCCCCCCCCCC(=O)[O-])[C@H]2CC(C)(C)CC1
C[C@@H](CCC(=O)[O-])[C@@H]1CC[C@@H]2[C@]1(C)C(=O)C[C@@H]1[C@@H]2CC[C@H]2[C@]1(C)CC[C@@H](OC(=O)C)C2,0.6413043478260869,0,C[C@]12CC[C@H](O)C(C)(C)[C@@H]1CC[C@]1(C)[C@@H]2CC=C2[C@@]1(C)CC[C@@]1(CCCCCCCCCCC(=O)[O-])[C@H]2CC(C)(C)CC1
C[C@@H](CCC(=O)[O-])[C@H]1CC[C@@H]2[C@]1(C)C(=O)C[C@@H]1[C@@H]2CC[C@@H]2[C@]1(C)CC[C@@H](OC(=O)C)C2,0.6413043478260869,0,C[C@]12CC[C@H](O)C(C)(C)[C@@H]1CC[C@]1(C)[C@@H]2CC=C2[C@@]1(C)CC[C@@]1(CCCCCCCCCCC(=O)[O-])[C@H]2CC(C)(C)CC1
Cc1ccc(C(=O)N/C(=C/c2ccccc2Cl)C(=O)NC2CCCCC2)cc1,0.6412884333821376,0,CCCCCNC(=O)[C@H](Cc1ccc(OCC(=O)[O-])c(C(=O)[O-])c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CCC(=O)[O-]
Cc1ccc(/C=N/N=C2/c3ccccc3C([O-])=C2C(=O)C(c2ccccc2)c2ccccc2)s1,0.641260162601626,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CCOC(=O)c1c(C)c(C(=O)OC)sc1NC(=O)CSc1nc([O-])c(CCC(=O)[O-])c(C)n1,0.6411889596602972,0,c1cc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)cnc1
c1ccc(C(=O)[O-])c([C@@H]2C(C(=O)c3ccccc3Cl)=C([O-])C(=O)N2c2cccc(C(=O)[O-])c2)c1,0.6411764705882353,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
c1ccc(C(=O)[O-])c([C@H]2C(C(=O)c3ccccc3Cl)=C([O-])C(=O)N2c2cccc(C(=O)[O-])c2)c1,0.6411764705882353,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
COc1ccccc1C(=O)C1=C([O-])C(=O)N(c2cccc(C(=O)[O-])c2)[C@H]1c1cccc([N+](=O)[O-])c1,0.6411764705882353,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CCOc1cc(C(=O)NC(=S)Nc2ccc(C(=O)OC3CCCCC3)cc2)cc(OCC)c1OCC,0.6411411411411412,0,CCCCCCCCCCCCCCCc1cc(O[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)cc(O)c1C(=O)[O-]
Cc1cccc([C@@H]2C(C(=O)c3ccc4c(c3)OCO4)=C([O-])C(=O)N2c2cccc(C(=O)[O-])c2)c1,0.6410256410256411,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CCOc1cc([C@@H]2C(C(=O)c3c(C)nc4n3cccc4C)=C([O-])C(=O)N2CCCOC)ccc1OCC=C,0.6409574468085106,0,CC(C)(C)OC(=O)COc1ccc(CC2=C(n3ccc4c3cccc4)c3ccccc3C(=O)C2=O)cc1
CC1(C)CC2=C(C(c3cc(Cl)ccc3OCC=C)C3=C(N2CC(=O)[O-])CC(C)(C)CC3=O)C(=O)C1,0.6409431939978564,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
Cc1ccc(C(=O)[O-])cc1N1[C@H](c2ccc(Cl)cc2)C(C(=O)c2ccc3c(c2)OCO3)=C([O-])C1=O,0.640926640926641,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CCCOc1cccc([C@@H]2C(C(=O)c3c(C)nc4n3cccc4C)=C([O-])C(=O)N2CCc2ccccc2)c1,0.6408640864086409,0,CC(C)(C)OC(=O)COc1ccc(CC2=C(n3ccc4c3cccc4)c3ccccc3C(=O)C2=O)cc1
CC[C@H](C)c1ccc(N2C(=O)/C(=C/c3cn(CCCOc4ccccc4)c4c3cccc4)C(=O)N=C2[O-])cc1,0.6406406406406406,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
Cc1ccc(C(=O)[O-])cc1N1[C@H](c2ccc(C#N)cc2)C(C(=O)c2ccc3c(c2)OCO3)=C([O-])C1=O,0.6405797101449275,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
c1ccc2c(c1)C=C(/C=C1\C(=O)N([C@@H](CCC(=O)[O-])C(=O)[O-])C(=S)S1)CO2,0.6403846153846153,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
COc1cc(/C=C2/C(=O)N([C@H](CCC(=O)[O-])C(=O)[O-])C(=S)S2)cc(OC)c1OC,0.6403846153846153,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
c1cc2c(cc1/C=C1/C(=O)N(c3cc(C(=O)[O-])cc(C(=O)[O-])c3)C(=S)S1)OCO2,0.6403425309229306,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
CCCc1nc2c(C)cc(C)nc2n1Cc1ccc([C@]2(C(C(=O)[O-])C(=O)[O-])CC(=O)c3c2cccc3)cc1,0.6403425309229306,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
c1cc([O-])c(/C=C2/C(=O)N(c3cc(C(=O)[O-])cc(C(=O)[O-])c3)C(=S)S2)cc1[N+](=O)[O-],0.6402671755725191,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
COc1cccc2c1oc(C(=O)C1=C([O-])C(=O)N(CCOCCO)[C@@H]1c1cc(OC)c(OC)c(OC)c1)c2,0.6401913875598086,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CCCCOc1ccc([C@@H]2C(C(c3c(C)n4cccc(C)c4n3)=O)=C([O-])C(=O)N2CCCOC)cc1OC,0.6401785714285714,0,CC(C)(C)OC(=O)COc1ccc(CC2=C(n3ccc4c3cccc4)c3ccccc3C(=O)C2=O)cc1
CCOc1cc([C@@H]2c3c(-c4cc(C)cc(C)c4O)n[nH]c3C(=O)N2CCCO)ccc1OCc1ccccc1,0.6401414677276747,0,CC(C)(C)OC(=O)COc1ccc(CC2=C(n3ccc4c3cccc4)c3ccccc3C(=O)C2=O)cc1
CC1(C)CC([O-])=C(C(c2c3ccccn3c(-c3ccc(Cl)cc3)n2)C2=C([O-])CC(C)(C)CC2=O)C(=O)C1,0.640124095139607,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CCCCN1[C@H](c2ccc(OCC(C)C)c(OC)c2)C(C(=O)c2ccc(OC(C)C)cc2C)=C([O-])C1=O,0.6401209677419355,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CCCCN1[C@@H](c2ccc(OCC(C)C)c(OC)c2)C(C(=O)c2ccc(OC(C)C)cc2C)=C([O-])C1=O,0.6401209677419355,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CC1(C)CC2=C(C(c3ccc(-c4ccc(Cl)c(Cl)c4)o3)C3=C(N2)CC(C)(C)CC3=O)C(=O)C1,0.64,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
Cc1cc(C)c2c(c1)C(=O)/C(=C/c1ccc(OC(=O)c3ccc(OCC=C)cc3)cc1)O2,0.6398176291793313,0,CCCCCCCCCCCCCCCc1cc(O)cc(O)c1C(=O)Oc1cc(C)c(C(=O)[O-])c(O)c1
COc1ccccc1C(=O)C1=C([O-])C(=O)N(c2cccc(C(=O)[O-])c2)[C@H]1c1ccccc1OC(F)F,0.6398058252427185,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
Cc1ccccc1[C@@H](C(=O)NC(C)(C)CC(C)(C)C)N(C(=O)c1cc([N+](=O)[O-])ccc1[O-])C(C)(C)C,0.6397306397306397,0,CC(=O)N[C@H](Cc1ccc(N(c2ccccc2C(=O)[O-])C(=O)C(=O)[O-])c(CCO)c1)C(=O)NCc1ccc([N+](=O)[O-])cc1
CCCOc1ccc([C@H]2C(C(c3c(C)n4cccc(C)c4n3)=O)=C([O-])C(=O)N2CCCOC)cc1OCC,0.639607493309545,0,CC(C)(C)OC(=O)COc1ccc(CC2=C(n3ccc4c3cccc4)c3ccccc3C(=O)C2=O)cc1
c1ccc(Cl)c(C(=O)Nc2cccc(/C=C3\C(=O)N(c4cccc(C(=O)[O-])c4)C(=S)S3)c2)c1,0.6394686907020873,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
CCCC[C@@H](CC)C(=O)N([C@@H](c1ccc(O)c(OC)c1)C(=O)NC(C)(C)CC(C)(C)C)C(C)(C)C,0.6393659180977543,0,CCCCCNC(=O)[C@H](Cc1ccc(OCC(=O)[O-])c(C(=O)[O-])c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CCC(=O)[O-]
CCCOc1ccc([C@@H]2C(C(=O)c3ccc4c(c3)C[C@H](C)O4)=C([O-])C(=O)N2CCCOC)cc1OCC,0.6393606393606394,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CCCN([C@H](c1ccc(O)cc1)C(=O)NC(C)(C)CC(C)(C)C)C(=O)c1cc([N+](=O)[O-])ccc1[O-],0.6391752577319587,0,CC(=O)N[C@H](Cc1ccc(N(c2ccccc2C(=O)[O-])C(=O)C(=O)[O-])c(CCO)c1)C(=O)NCc1ccc([N+](=O)[O-])cc1
CCCCn1c([O-])c([C@H]2c3cc(OC)c(OC)cc3CCN2C(=O)C)c([O-])nc1=S,0.6391639163916392,0,CC(=O)N[C@H](Cc1ccc(N(c2ccccc2C(=O)[O-])C(=O)C(=O)[O-])c(CCO)c1)C(=O)NCc1ccc([N+](=O)[O-])cc1
Cc1cc(OCC(C)C)ccc1C(=O)C1=C([O-])C(=O)N(CCO)[C@@H]1c1ccc(OCC(C)C)c(OC)c1,0.6391129032258065,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
Cc1cc(OCC(C)C)ccc1C(=O)C1=C([O-])C(=O)N(CCO)[C@H]1c1ccc(OCC(C)C)c(OC)c1,0.6391129032258065,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CC(C)(C)c1ccc([C@H]2c3c(-c4cc(Cl)ccc4O)n[nH]c3C(=O)N2Cc2ccc(OC)cc2)cc1,0.639090909090909,0,CC(C)(C)OC(=O)COc1ccc(CC2=C(n3ccc4c3cccc4)c3ccccc3C(=O)C2=O)cc1
CC(C)(C)c1ccc([C@H]2c3c(-c4cc(Cl)ccc4O)[nH]nc3C(=O)N2Cc2ccc(OC)cc2)cc1,0.639090909090909,0,CC(C)(C)OC(=O)COc1ccc(CC2=C(n3ccc4c3cccc4)c3ccccc3C(=O)C2=O)cc1
Cc1coc2c1cc1c(C)c(CCC(=O)N3CCC(C(=O)NCC(=O)NCC(=O)[O-])CC3)c(=O)oc1c2C,0.6389986824769434,0,c1ccc(Cc2c(-c3ccc(-c4ccc(O)c(NC(=O)/C=C/C(=O)[O-])c4)cc3)c3ccccc3o2)cc1
CC1=NC(C)=C(C(=O)Nc2ccccc2OC)[C@H](c2cccc3c2OCO3)[C@@H]1C(=O)Nc1ccccc1OC,0.638974358974359,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
Cc1cc(OCC(=O)Oc2ccc3c(c2)OC(N)=C(C#N)[C@@H]3c2ccc(OC)c(OC)c2)cc(C)c1Cl,0.638961038961039,0,COC(=O)CCc1ccc2c(c1)C(c1ccccc1)=CC(=O)C2=O
CCOC(=O)C1=C(C)N=c2n(c(=O)/c(=C\c3ccc(N(C)C)cc3)s2)[C@H]1c1ccccc1OC,0.6388400702987698,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
C[C@@H](CCCC(C)C)[C@@H]1CC[C@@H]2[C@]1(C)CC[C@@H]1[C@@H]2CC=C2[C@@]1(C)CC[C@H](OC(=O)[C@@H](C)Br)C2,0.6388308977035491,0,C[C@]12CC[C@H](O)C(C)(C)[C@@H]1CC[C@]1(C)[C@@H]2CC=C2[C@@]1(C)CC[C@@]1(CCCCCCCCCCC(=O)[O-])[C@H]2CC(C)(C)CC1
C[C@@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@]1(C)CC[C@@H]1[C@@H]2CC=C2[C@]1(C)CC[C@H](OC(=O)[C@@H](C)Br)C2,0.6388308977035491,0,C[C@]12CC[C@H](O)C(C)(C)[C@@H]1CC[C@]1(C)[C@@H]2CC=C2[C@@]1(C)CC[C@@]1(CCCCCCCCCCC(=O)[O-])[C@H]2CC(C)(C)CC1
CCOC(=O)c1c(C)oc2c1cc([N-]S(=O)(=O)c1cc(Cl)ccc1Cl)cc2Br,0.6387867647058824,0,c1cc(-c2c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s2)cc(NS(=O)(=O)c2ccc(F)cc2)c1
CC(C)OCCCN1[C@@H](c2ccc(OCC=C)c(OC)c2)c2c(-c3cc(Cl)ccc3O)n[nH]c2C1=O,0.6386925795053003,0,CC(C)(C)OC(=O)COc1ccc(CC2=C(n3ccc4c3cccc4)c3ccccc3C(=O)C2=O)cc1
CC[C@H](C)[C@H](C(=O)[O-])N1C(=O)/C(=C/c2cccc(O[C@@H](C)C(=O)[O-])c2)SC1=S,0.638671875,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
c1cc2c(cc1/C=C1\C(=O)N([C@@H](CCC(=O)[O-])C(=O)[O-])C(=S)S1)OCO2,0.638542665388303,0,c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1
c1ccc2c(c1)C(=O)N(CCS(=O)(=O)[N-]c1ccc(Cl)cc1C(=O)[O-])S2(=O)=O,0.6385104450499546,0,c1ccc(F)c(C[C@@H]2C[NH+]=C([C@H](Cc3ccc([C@@H]4CC([O-])=NS4(=O)=O)cc3)NS(=O)(=O)c3cccc(F)c3)N2)c1
CCCCCn1cnc2c(c1=O)c(C)c(C(=O)N1CCC[C@H](C)C1)s2,0.6384535005224661,0,c1ccc(CC[N@@H+]2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)cc1
CC(C)(C)c1ccc([C@H]2C(C(=O)c3cc4cccc(OC)c4o3)=C([O-])C(=O)N2CCOC)cc1,0.6384395813510942,0,CC(C)(C)OC(=O)COc1ccc(CC2=C(n3ccc4c3cccc4)c3ccccc3C(=O)C2=O)cc1
Cc1ccc(C(=O)C2=C([O-])C(=O)N(c3ccc(CC(=O)[O-])cc3)[C@H]2c2ccc(Cl)cc2)c(C)c1,0.6383838383838384,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
CC/C=C\CC1=C(CCCC[C@H](CCC(=O)[O-])OC(=O)C)CCC1=O,0.6382978723404256,0,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CCOc1cc(/C=N\NC(=O)CC[C@@H](c2ccccc2)O)cc(CC=C)c1OCc1ccc(F)cc1,0.6382978723404256,0,CCCCCCCCCCCCCCCc1cc(O)cc(O)c1C(=O)Oc1cc(C)c(C(=O)[O-])c(O)c1
Cc1ccc(C(=O)C2=C([O-])C(=O)N(c3cccc(C(=O)[O-])c3)[C@H]2c2ccc(OCC#N)c(OC)c2)cc1,0.638235294117647,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
Cc1cc(C(=O)C2=C([O-])C(=O)N(CCCO)[C@@H]2c2cccc(Oc3ccccc3)c2)ccc1OCC(C)C,0.6381243628950051,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
Cc1ccc(C(=O)C2=C([O-])C(=O)N(c3ccc(CC(=O)[O-])cc3)[C@@H]2c2ccc(C)cc2C)cc1,0.6381048387096774,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
Cc1c(C(=O)N)cc(C(=O)CN(Cc2ccc(C(=O)OC)cc2)C(=O)CC2CCCCC2)n1Cc1ccco1,0.6380090497737556,0,CC(=O)N[C@H](Cc1ccc(N(c2ccccc2C(=O)[O-])C(=O)C(=O)[O-])c(CCO)c1)C(=O)NCc1ccc([N+](=O)[O-])cc1
Cc1ccc([C@@H]2C(C(c3c(C)n4cccc(C)c4n3)=O)=C([O-])C(=O)N2CCc2ccccc2)cc1,0.6379962192816635,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
Cc1ccccc1[C@@H]1C(C(=O)c2ccc(OC)c(OC)c2)=C([O-])C(=O)N1c1cc(C(=O)[O-])ccc1C,0.6378802747791953,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
Cc1ccc([C@H]2C(C(=O)c3ccc(OC)c(OC)c3)=C([O-])C(=O)N2c2cccc(C(=O)[O-])c2)c(C)c1,0.6378802747791953,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
Cc1cc(C[C@@H](C(=O)[O-])NC(=O)OCC2c3ccccc3-c3c2cccc3)c(C)cc1N1CCOCC1,0.6378378378378379,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
c1cnccc1-c1c2c([nH]n1)OC(N)=C(C#N)[C@H]2c1ccsc1,0.6378269617706237,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
c1cnccc1-c1c2c(n[nH]1)OC(N)=C(C#N)[C@H]2c1ccsc1,0.6378269617706237,0,CCOC(=O)CCC1=C(n2ccc3c2cccc3)c2ccccc2C(=O)C1=O
