Molècula,Tanimoto,És Actiu,Actiu més semblant
c1ccc(C(=O)[C@](Cc2ccc(C(=O)[O-])cc2)(Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)c2ccccc2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cc650>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CC1(C)SC[C@H](CCC(=O)Nc2ccc3c(c2)C[C@H](C(=O)[O-])OC3)S1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cc5d0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CC1(C)SC[C@@H](CCC(=O)Nc2ccc3c(c2)C[C@H](C(=O)[O-])OC3)S1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cc550>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
C1C[NH2+]Cc2c1c(C(=O)[O-])c(NC(=O)C(=O)[O-])s2,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cc4d0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(Cc2c(-c3ccc(-c4ccc(O[C@@H](Cc5ccccc5)C(=O)[O-])cc4)cc3)c3cccnc3o2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cc450>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(Cc2c(-c3ccc(-c4ccc(O[C@H](Cc5ccccc5)C(=O)[O-])cc4)cc3)c3cccnc3o2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cc3d0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1cc(CCCCC(=O)Nc2ccc3c(c2)C[C@H](C(=O)[O-])OC3)sc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cc350>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1cc(CCCCC(=O)Nc2ccc3c(c2)CO[C@@H](C(=O)[O-])C3)sc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cc2d0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(Cc2c(-c3ccc(-c4ccc(O)c(NC(=O)/C=C/C(=O)[O-])c4)cc3)c3ccccc3o2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cc250>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc([C@@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(Cc2ccc(Br)cc2)n2c3ccccc3nn2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cc1d0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc([C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(Cc2ccc(Br)cc2)n2c3ccccc3nn2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cc150>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1cc(NS(=O)(=O)c2ccc(C(F)(F)F)cc2)ccc1-c1c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cc0d0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1cc([N-]S(=O)(=O)c2ccc(C(F)(F)F)cc2)ccc1-c1c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cc050>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
C[C@]12CC[C@H](OCc3ccc(C(=O)[O-])cc3)C(C)(C)[C@@H]1CC[C@]1(C)[C@@H]2CC=C2[C@@]1(C)CC[C@@]1(C(=O)[O-])[C@H]2CC(C)(C)CC1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cbf50>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(CCC[C@@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cbed0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(CCC[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cbe50>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc([C@H](C(=O)[O-])Oc2ccc(-c3ccc(-c4c5ccccc5sc4Cc4ccc(O)cc4O)cc3)cc2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cbdd0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1cc2c(cc1NC(=O)CCCC[C@@H]1CCSCS1)C[C@H](C(=O)[O-])OC2,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cbd50>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(Cc2c(-c3ccc(-c4ccc(OS(=O)(=O)c5ccc(C(=O)[O-])c(O)c5)cc4)cc3)c3ccccc3s2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cbcd0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(COC(=O)[C@@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cbc50>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(COC(=O)[C@](Cc2ccc(C(F)(F)P(=O)([O-])[O-])cc2)(c2ccccc2)n2c3ccccc3nn2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cbbd0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CCCCCCCCCCCCCCC(=O)c1ccc2c(-c3ccc(OCC(=O)[O-])cc3)nocc1-2,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cbb50>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(Cc2c(-c3ccc(-c4ccc(O)c(NC(=O)c5ccccc5C(=O)[O-])c4)cc3)c3ccccc3o2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cbad0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(CC[C@@H]2C[NH+]=C([C@@H](Cc3ccc([C@H]4CC([O-])=NS4(=O)=O)cc3)NS(=O)(=O)c3cccc(F)c3)N2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cba50>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(CC[C@@H]2C[NH+]=C([C@@H](Cc3ccc([C@@H]4CC([O-])=NS4(=O)=O)cc3)NS(=O)(=O)c3cccc(F)c3)N2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cb9d0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(CC[C@@H]2C[NH+]=C([C@H](Cc3ccc([C@H]4CC([O-])=NS4(=O)=O)cc3)NS(=O)(=O)c3cccc(F)c3)N2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cb950>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(CC[C@@H]2C[NH+]=C([C@H](Cc3ccc([C@@H]4CC([O-])=NS4(=O)=O)cc3)NS(=O)(=O)c3cccc(F)c3)N2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cb8d0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(F)c(C[C@@H]2C[NH+]=C([C@@H](Cc3ccc([C@H]4CC([O-])=NS4(=O)=O)cc3)NS(=O)(=O)c3cccc(F)c3)N2)c1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cb850>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(F)c(C[C@@H]2C[NH+]=C([C@@H](Cc3ccc([C@@H]4CC([O-])=NS4(=O)=O)cc3)NS(=O)(=O)c3cccc(F)c3)N2)c1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cb7d0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(F)c(C[C@@H]2C[NH+]=C([C@H](Cc3ccc([C@H]4CC([O-])=NS4(=O)=O)cc3)NS(=O)(=O)c3cccc(F)c3)N2)c1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cb750>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(F)c(C[C@@H]2C[NH+]=C([C@H](Cc3ccc([C@@H]4CC([O-])=NS4(=O)=O)cc3)NS(=O)(=O)c3cccc(F)c3)N2)c1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cb6d0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc2c(c1)c(-c1cc(Br)c([O-])c(Br)c1)c1c3ccccc3sc1c2Br,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cb650>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc2c(c1)c(-c1cc(Br)c(O)c(Br)c1)c1c3ccccc3sc1c2Br,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cb5d0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc2c(c1)c(-c1ccc(-c3ccc(OS(=O)(=O)c4ccc(C(=O)[O-])c(O)c4)cc3)cc1)co2,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cb550>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(NC(=O)N2CCC(COc3cccc(-c4c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s4)c3)CC2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cb4d0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CCCCCCCCCCCCCCCc1cc(O)cc(O)c1C(=O)Oc1cc(C)c(C(=O)[O-])c(O)c1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cb450>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(Cc2c(-c3ccc(-c4ccc(OCCCC(=O)[O-])c(Br)c4)cc3)c3ccccc3s2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cb3d0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CCCCCCCCCCCCCCc1ccc(C(=O)c2ccc3c(-c4ccc(OCC(=O)[O-])cc4)nocc2-3)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cb350>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(CCN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cb2d0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(CC[N@@H+]2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cb250>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CCO[C@H](Cc1ccc(NC(=O)CCCC[C@@H]2CCSS2)cc1)C(=O)[O-],<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cb1d0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
COC(=O)c1c(O)cccc1OC/C=C/c1cccc(-c2c(CO)c(C(=O)[O-])no2)c1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cb150>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1cc(C(F)(F)F)cc(S(=O)(=O)N[C@@H](Cc2ccc([C@H]3CC([O-])=NS3(=O)=O)cc2)c2[nH]ccn2)c1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cb0d0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1cc(C(F)(F)F)cc(S(=O)(=O)N[C@@H](Cc2ccc([C@@H]3CC([O-])=NS3(=O)=O)cc2)c2[nH]ccn2)c1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cb050>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1cc(C(F)(F)F)cc(S(=O)(=O)N[C@H](Cc2ccc([C@H]3CC([O-])=NS3(=O)=O)cc2)c2[nH]ccn2)c1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870caf50>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1cc(C(F)(F)F)cc(S(=O)(=O)N[C@H](Cc2ccc([C@@H]3CC([O-])=NS3(=O)=O)cc2)c2[nH]ccn2)c1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870caed0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1cc(C[N@@H+]2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)cnc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cae50>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1cc(CN2CCc3c(sc(NC(=O)C(=O)[O-])c3C(=O)[O-])C2)cnc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cadd0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
C[C@@H]1C[NH+]=C([C@@H](Cc2ccc([C@H]3CC([O-])=NS3(=O)=O)cc2)NS(=O)(=O)c2cccc(C(F)(F)F)c2)N1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cad50>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
C[C@@H]1C[NH+]=C([C@@H](Cc2ccc([C@@H]3CC([O-])=NS3(=O)=O)cc2)NS(=O)(=O)c2cccc(C(F)(F)F)c2)N1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cacd0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
C[C@@H]1C[NH+]=C([C@H](Cc2ccc([C@H]3CC([O-])=NS3(=O)=O)cc2)NS(=O)(=O)c2cccc(C(F)(F)F)c2)N1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cac50>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
C[C@@H]1C[NH+]=C([C@H](Cc2ccc([C@@H]3CC([O-])=NS3(=O)=O)cc2)NS(=O)(=O)c2cccc(C(F)(F)F)c2)N1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cabd0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CCCCCNC(=O)[C@H](Cc1ccc(OCC(=O)[O-])c(C(=O)[O-])c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CCC(=O)[O-],<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870cab50>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CCOc1ccc(-c2cc(-c3ccc(-c4c5ccccc5sc4Cc4ccccc4)cc3)ccc2OCC(=O)[O-])cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870caad0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(NC(=O)N2CCC(CNc3cccc(-c4c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s4)c3)CC2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870caa50>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
COC(=O)C(Cc1ccc(C(F)(F)P(=O)([O-])[O-])cc1)(Cc1ccc(C(F)(F)P(=O)([O-])[O-])cc1)C(=O)[O-],<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870ca9d0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(CS(=O)(=O)N2CCC(Nc3cccc(-c4c(Cl)c(OCC(=O)[O-])c(C(=O)[O-])s4)c3)CC2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870ca950>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(Cc2c(-c3ccc(-c4ccc(OS(=O)(=O)c5ccc(O)c(C(=O)[O-])c5)cc4)cc3)c3ccccc3o2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870ca8d0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(S(=O)(=O)N2CCC(Nc3cccc(-c4c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s4)c3)CC2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870ca850>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(Cc2c(-c3ccc(-c4ccc(OCC(=O)[O-])c(C5CCCC5)c4)cc3)c3ccccc3o2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870ca7d0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CC1(C)SC[C@H](CCCCC(=O)Nc2ccc3c(c2)C[C@H](C(=O)[O-])OC3)S1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870ca750>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CC1(C)SC[C@@H](CCCCC(=O)Nc2ccc3c(c2)C[C@H](C(=O)[O-])OC3)S1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870ca6d0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CCCCCCCCCCCCCCCc1cc(O[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)cc(O)c1C(=O)[O-],<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870ca650>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CCc1csc([C@H](Cc2ccc(NS(=O)(=O)[O-])cc2)NC(=O)[C@H](CC(C)C)C(=O)OC)n1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870ca5d0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
COC(=O)CCc1ccc2c(c1)C(c1ccccc1)=CC(=O)C2=O,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870ca550>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CCCCc1c(-c2ccc(-c3ccc(O[C@@H](Cc4ccccc4)C(=O)[O-])cc3)cc2)c2ccccc2s1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870ca4d0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CCCCc1c(-c2ccc(-c3ccc(O[C@H](Cc4ccccc4)C(=O)[O-])cc3)cc2)c2ccccc2s1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870ca450>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1cc(C(=O)Nc2ccc(-c3c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s3)cc2)cnc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870ca3d0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc2c(c1)C(C1CCCCC1)=CC(=O)C2=O,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870ca350>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(CNC(=O)c2ccc3cc(Br)c(C(F)(F)P(=O)([O-])[O-])cc3n2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870ca2d0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(C(=O)Nc2ccc(-c3c(Br)c(OCC(=O)[O-])c(C(=O)[O-])s3)cc2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870ca250>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(-n2cc(/C=C3/C(=O)N(CCS(=O)(=O)[O-])C(=S)S3)c(-c3ccc(OCc4ccccc4F)cc3)n2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870ca1d0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CCCCc1c(Cc2ccc3c(c2)ccc(O)c3Br)c2ccccc2o1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870ca150>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(CCc2c[nH]c([C@@H](Cc3ccc([C@H]4CC([O-])=NS4(=O)=O)cc3)NS(=O)(=O)c3cccc(F)c3)n2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870ca0d0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(CCc2cnc([C@@H](Cc3ccc([C@H]4CC([O-])=NS4(=O)=O)cc3)NS(=O)(=O)c3cccc(F)c3)[nH]2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870ca050>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(CCc2c[nH]c([C@@H](Cc3ccc([C@@H]4CC([O-])=NS4(=O)=O)cc3)NS(=O)(=O)c3cccc(F)c3)n2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870c9f50>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(CCc2cnc([C@@H](Cc3ccc([C@@H]4CC([O-])=NS4(=O)=O)cc3)NS(=O)(=O)c3cccc(F)c3)[nH]2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870c9ed0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(CCc2c[nH]c([C@H](Cc3ccc([C@H]4CC([O-])=NS4(=O)=O)cc3)NS(=O)(=O)c3cccc(F)c3)n2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870c9e50>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(CCc2cnc([C@H](Cc3ccc([C@H]4CC([O-])=NS4(=O)=O)cc3)NS(=O)(=O)c3cccc(F)c3)[nH]2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870c9dd0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(CCc2c[nH]c([C@H](Cc3ccc([C@@H]4CC([O-])=NS4(=O)=O)cc3)NS(=O)(=O)c3cccc(F)c3)n2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870c9d50>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(CCc2cnc([C@H](Cc3ccc([C@@H]4CC([O-])=NS4(=O)=O)cc3)NS(=O)(=O)c3cccc(F)c3)[nH]2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870c9cd0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CCCCc1c(Cc2ccc3c(c2)ccc(OCn2cnnn2)c3Br)c2ccccc2o1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870c9c50>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
CC(C)(C)OC(=O)COc1ccc(CC2=C(n3ccc4c3cccc4)c3ccccc3C(=O)C2=O)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870c9bd0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(CCCc2c[nH]c([C@@H](Cc3ccc([C@H]4CC([O-])=NS4(=O)=O)cc3)NS(=O)(=O)c3cccc(F)c3)n2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870c9b50>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(CCCc2cnc([C@@H](Cc3ccc([C@H]4CC([O-])=NS4(=O)=O)cc3)NS(=O)(=O)c3cccc(F)c3)[nH]2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870c9ad0>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
c1ccc(CCCc2c[nH]c([C@@H](Cc3ccc([C@@H]4CC([O-])=NS4(=O)=O)cc3)NS(=O)(=O)c3cccc(F)c3)n2)cc1,<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x7f0f870c9a50>,1,CCCCCCCCCCCCCCC/C([O-])=C1/C(=O)O[C@H](CO)C1=O
