,Molècula,Tanimoto,És Actiu,Actiu més semblant
",0.6470588235294118,0,"C[C@]12CC[C@@H](C([C@@H]1CC[C@@]1([C@@H]2CC=C2[C@]1(CC[C@@]1([C@H]2CC(CC1)(C)C)CCCCCCCCCCC(=O)[O-])C)C)(C)C)O	CHEMBL501267
"
2052,"C[C@H](CC[C@H](C)C(C)C)[C@H]1CCC2=C3CC[C@H]4C[C@@H](CC[C@@]4([C@@H]3CC[C@@]12C)C)O	ZINC36371743
",0.6470588235294118,0,"C[C@]12CC[C@@H](C([C@@H]1CC[C@@]1([C@@H]2CC=C2[C@]1(CC[C@@]1([C@H]2CC(CC1)(C)C)CCCCCCCCCCC(=O)[O-])C)C)(C)C)O	CHEMBL501267
"
2053,"C[C@H](CCCC(C)C)[C@@H]1CC[C@@H]2[C@@]1(CC[C@H]1[C@H]2CC=C2[C@@]1(CC[C@H](C2)O)C)C	ZINC01532563
",0.6470588235294118,0,"C[C@]12CC[C@@H](C([C@@H]1CC[C@@]1([C@@H]2CC=C2[C@]1(CC[C@@]1([C@H]2CC(CC1)(C)C)CCCCCCCCCCC(=O)[O-])C)C)(C)C)O	CHEMBL501267
"
2054,"CC(C)Sc1nc2c(c3c(s2)COC(C3)(C)C)c2n1c(nn2)SCCCc1ccccc1	ZINC13811549
",0.6470588235294118,0,"CCCCc1c(c2ccccc2o1)Cc1ccc(cc1)c1ccc(cc1)OCn1cnnn1	CHEMBL24557
"
2055,"CCCCSc1nc2c(c3c(s2)COC(C3)(C)C)c2n1c(nn2)SCCC	ZINC16845395
",0.6470588235294118,0,"CCCCc1c(c2ccccc2o1)Cc1ccc(cc1)c1ccc(cc1)OCn1cnnn1	CHEMBL24557
"
2056,"CCC(CC)COC(=O)C/C(=C\C(=O)OCC(CC)CC)/C(=O)OCC(CC)CC	ZINC08602622
",0.6470588235294118,0,"COC(=O)CCc1ccc2c(c1)C(=CC(=O)C2=O)c1ccccc1	CHEMBL58848
"
2057,"Cc1ccccc1N1C(=O)[C@H]2[C@@H]([NH2+][C@@]([C@@H]2C1=O)(CC(C)C)C(=O)[O-])c1c(n(n(c1=O)c1ccccc1)C)C	ZINC43212303
",0.6470588235294118,0,"C1C[NH2+]Cc2c1c(c(s2)NC(=O)C(=O)[O-])C(=O)[O-]	CHEMBL139393
"
2058,"CCn1c(nnc1SCc1cccc(c1)C(F)(F)F)c1cc2c(s1)c1ccccc1CC2	ZINC08781770
",0.6470588235294118,0,"Cc1c(nc(o1)c1ccc(cc1)C(F)(F)F)c1ccc(cc1)c1ccc(cc1)OCn1cnnn1	CHEMBL285125
"
2059,"C[C@@H]1[C@H]2[C@@H](C(=O)N2C(=C1S[C@@H]1C[C@@H]([NH2+]C1)C(=O)Nc1cccc(c1)C(=O)[O-])C(=O)[O-])[C@@H](C)O	ZINC43769661
",0.6470588235294118,0,"C1C[NH2+]Cc2c1c(c(s2)NC(=O)C(=O)[O-])C(=O)[O-]	CHEMBL139393
"
2060,"CCCCSc1c2c3c(sc2nc(n1)CSc1ccc(cc1)Br)CCCC3	ZINC13145886
",0.6470588235294118,0,"CCCCc1c(c2ccccc2o1)Cc1ccc2c(c1)ccc(c2Br)OCn1cnnn1	CHEMBL26100
"
2061,"Cc1c(c(n(n1)C)N1CCCC[C@H]1C(=O)N)/C=C/C(=O)[O-]	ZINC42405854
",0.6451612903225806,0,"CCCCCNC(=O)[C@H](Cc1ccc(c(c1)/C=C/C(=O)N)N(c1ccccc1C(=O)[O-])C(=O)C(=O)[O-])NS(=O)(=O)C	CHEMBL68125
"
2062,"Cc1cccc(c1NC(=O)CSc1nc2cc(ccc2c(=O)n1c1ccccc1)C(=O)[O-])C(=O)[O-]	ZINC13273607
",0.6451612903225806,0,"c1cc(cnc1)CN1CCc2c(sc(c2C(=O)[O-])NC(=O)C(=O)[O-])C1	CHEMBL140757
"
2063,"C[C@@H]1CCCC[C@H]1N(c1nnc([S-])s1)S(=O)(=O)c1ccc(cc1)/C=C/C(=O)[O-]	ZINC13252070
",0.6451612903225806,0,"CCCCCNC(=O)[C@H](Cc1ccc(c(c1)/C=C/C(=O)N)N(c1ccccc1C(=O)[O-])C(=O)C(=O)[O-])NS(=O)(=O)C	CHEMBL68125
"
2064,"C[C@H]1CCCC[C@H]1N(c1nnc([S-])s1)S(=O)(=O)c1ccc(cc1)/C=C/C(=O)[O-]	ZINC13252072
",0.6451612903225806,0,"CCCCCNC(=O)[C@H](Cc1ccc(c(c1)/C=C/C(=O)N)N(c1ccccc1C(=O)[O-])C(=O)C(=O)[O-])NS(=O)(=O)C	CHEMBL68125
"
2065,"CC(C)[C@@H](C(=O)[O-])n1c(nnc1SCC(=O)Nc1cc(ccc1C(=O)[O-])Cl)c1cccs1	ZINC13234852
",0.6451612903225806,0,"c1cc(cnc1)CN1CCc2c(sc(c2C(=O)[O-])NC(=O)C(=O)[O-])C1	CHEMBL140757
"
2066,"COc1cc(c(cc1OC)NC(=O)CSc1nc2ccccc2c(=O)n1CC(=O)[O-])C(=O)[O-]	ZINC13274433
",0.6451612903225806,0,"c1cc(cnc1)CN1CCc2c(sc(c2C(=O)[O-])NC(=O)C(=O)[O-])C1	CHEMBL140757
"
2067,"CCn1c2ccc(cc2nc1SCC(=O)Nc1cc(c(cc1C(=O)[O-])OC)OC)C(=O)OCC	ZINC13241749
",0.6451612903225806,0,"c1cc(cnc1)CN1CCc2c(sc(c2C(=O)[O-])NC(=O)C(=O)[O-])C1	CHEMBL140757
"
2068,"Cc1c2c(oc1C(=O)N1CC[C@@H](CC1)C)CCC/C/2=N\N=C(/[O-])\C(C(C(F)(F)F)(F)F)(F)F	ZINC40823180
",0.6428571428571429,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
2069,"Cc1ccc(cc1)Sc1nc(c(s1)C(=O)C1=C(C(=O)N([C@H]1c1ccc(cc1)O)CCCOC)[O-])C	ZINC39991694
",0.6428571428571429,0,"Cc1c(sc(c1c1ccc(cc1)c1ccc(cc1)OS(=O)(=O)c1ccc(c(c1)O)C(=O)[O-])Cc1ccccc1)C	CHEMBL24566
"
2070,"CCCCn1c([O-])c(c(nc1=S)[O-])[C@H]1c2cc(c(cc2CCN1C(=O)C)OC)OC	ZINC09312112
",0.6428571428571429,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
2071,"CCOc1ccc(c(c1)C)C(=O)C1=C(C(=O)N([C@@H]1/C=C/c1ccccc1)CCOCCO)[O-]	ZINC40081485
",0.6428571428571429,0,"CCCCCCCCCCCCCCC/C(=C\1/C(=O)O[C@@H](C1=O)CO)/[O-]	CHEMBL108441
"
2072,"Cc1ccccc1CSc1nnc(n1c1ccc(cc1)[N+](=O)[O-])[C@@H](C)NC(=O)c1ccc2ccccc2c1	ZINC35201669
",0.6428571428571429,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
2073,"Cc1cccc(c1)n1c(c(c(n1)C)CCl)Cl	ZINC36930288
",0.6428571428571429,0,"Cc1c(nc(o1)c1ccc(cc1)C(F)(F)F)c1ccc(cc1)c1ccc(cc1)OCn1cnnn1	CHEMBL285125
"
2074,"CCCCCn1c(c(c(c(c1=O)C#N)C)C(=O)c1c(c2cc(ccc2o1)Br)C)[O-]	ZINC38616835
",0.6428571428571429,0,"c1ccc2c(c1)c(=O)c(c(o2)c1ccc(cc1)O)Cc1ccc(cc1)c1ccc(c(c1)O)C(=O)[O-]	CHEMBL494537
"
2075,"c1cc(oc1/C=C\c1c(c(=O)[nH]c(n1)[O-])[N+](=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-]	ZINC30843432
",0.6428571428571429,0,"c1coc(c1)c1c(c(cc(c1)/C=C/c1ccc(cc1)/C=C/c1cc(c(c(c1)c1occc1)O)C(=O)[O-])C(=O)[O-])O	CHEMBL453868
"
2076,"Cc1ccc(c(c1)Sc1ccc(cc1)NS(=O)(=O)c1cc(cc(c1OC)OC)/C=C/C(=O)[O-])C	ZINC13350049
",0.6428571428571429,0,"CCCCCNC(=O)[C@H](Cc1ccc(c(c1)/C=C/C(=O)N)N(c1ccccc1C(=O)[O-])C(=O)C(=O)[O-])NS(=O)(=O)C	CHEMBL68125
"
2077,"Cc1ccc(cc1NC(=O)CSc1nc2c(c(cs2)c2cccs2)c(=O)n1C(C)C)C(=O)[O-]	ZINC13355837
",0.6428571428571429,0,"c1cc(cnc1)C(=O)Nc1ccc(cc1)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL214378
"
2078,"Cc1cc(cc(c1)n1c(=O)c2c3c(sc2nc1SCc1c(cco1)C(=O)[O-])CCCC3)C	ZINC13412626
",0.6428571428571429,0,"c1ccc2c(c1)c(=O)c(c(o2)c1ccc(cc1)O)Cc1ccc(cc1)c1ccc(c(c1)O)C(=O)[O-]	CHEMBL494537
"
2079,"C[C@@H]1CCC[C@H]([C@@H]1C)NC(=O)c1ccc2c(c1)nc(=S)n(c2[O-])CCC1=CCCCC1	ZINC20645439
",0.6428571428571429,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
2080,"COC(=O)c1c(c2cc(ccc2[nH]1)Cl)NC(=O)CN1CCc2ccccc2[C@@H]1CN1C(=O)c2ccccc2C1=O	ZINC01314938
",0.6428571428571429,0,"c1ccc(cc1)CCN1CCc2c(sc(c2C(=O)[O-])NC(=O)C(=O)[O-])C1	CHEMBL140120
"
2081,"Cc1ccsc1[C@@H]1C(=C(C(=O)N1c1ccc(cc1)CC(=O)[O-])[O-])C(=O)c1ccccc1F	ZINC13217655
",0.6428571428571429,0,"CCCCCCCCCCCCCCC/C(=C\1/C(=O)O[C@@H](C1=O)CO)/[O-]	CHEMBL108441
"
2082,"Cc1ccc(s1)[C@H]1C(=C(C(=O)N1c1ccc(cc1)CC(=O)[O-])[O-])C(=O)c1ccccc1F	ZINC13217667
",0.6428571428571429,0,"CCCCCCCCCCCCCCC/C(=C\1/C(=O)O[C@@H](C1=O)CO)/[O-]	CHEMBL108441
"
2083,"CCCCN(c1nnc([S-])s1)S(=O)(=O)c1cc(cc(c1OC)OC)/C=C/C(=O)[O-]	ZINC13252124
",0.6428571428571429,0,"c1ccc(cc1)S(=O)(=O)N1CCC(CC1)Nc1cccc(c1)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL244360
"
2084,"CCc1ccc(cc1[N+](=O)[O-])[C@H]1C(=C(C(=O)N1c1cccc(c1)C(=O)[O-])[O-])C(=O)C1CC1	ZINC13275981
",0.6428571428571429,0,"CCCCCCCCCCCCCCC/C(=C\1/C(=O)O[C@@H](C1=O)CO)/[O-]	CHEMBL108441
"
2085,"Cc1ccc(cc1N1[C@@H](C(=C(C1=O)[O-])C(=O)C1CC1)c1ccccc1[N+](=O)[O-])C(=O)[O-]	ZINC13277374
",0.6428571428571429,0,"CCCCCCCCCCCCCCC/C(=C\1/C(=O)O[C@@H](C1=O)CO)/[O-]	CHEMBL108441
"
2086,"CCOC(=O)CN1C(=O)[C@@H]2[C@H]3C[C@@H]([C@@H]2C1=O)[C@@H]1[C@@H]3[C@@H](c2c(nc([S-])s2)S1)c1ccccc1C	ZINC39886404
",0.6428571428571429,0,"CCc1csc(n1)[C@H](Cc1ccc(cc1)NS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)C(=O)OC	CHEMBL590155
"
2087,"c1cc(ccc1NC(=O)[C@H]1CC=CC[C@@H]1C(=O)[O-])S(=O)(=O)[N-]c1ccc(nn1)Cl	ZINC36610972
",0.6428571428571429,0,"c1ccc(cc1)Cc1c(c2ccccc2o1)c1ccc(cc1)c1ccc(c(c1)NC(=O)/C=C/C(=O)[O-])O	CHEMBL1086020
"
2088,"c1cc(ccc1NC(=O)[C@@H]1CC=CC[C@H]1C(=O)[O-])S(=O)(=O)[N-]c1ccc(nn1)Cl	ZINC36610973
",0.6428571428571429,0,"c1ccc(cc1)Cc1c(c2ccccc2o1)c1ccc(cc1)c1ccc(c(c1)NC(=O)/C=C/C(=O)[O-])O	CHEMBL1086020
"
2089,"CCCN(c1nnc([S-])s1)S(=O)(=O)c1cc(cc(c1OC)OC)/C=C/C(=O)[O-]	ZINC13252162
",0.6428571428571429,0,"c1ccc(cc1)S(=O)(=O)N1CCC(CC1)Nc1cccc(c1)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL244360
"
2090,"c1ccc(cc1)/C=C/[C@@H]1C(=C(C(=O)N1CCCO)[O-])C(=O)c1cccs1	ZINC40046435
",0.6428571428571429,0,"CCCCCCCCCCCCCCC/C(=C\1/C(=O)O[C@@H](C1=O)CO)/[O-]	CHEMBL108441
"
2091,"Cc1ccc(cc1C)C(=O)CC/C(=C(/C#N)\C(=O)c1c([nH]c2c1cccc2)C)/[O-]	ZINC66004723
",0.6428571428571429,0,"CCCCCCCCCCCCCCCC(=O)c1c(oc(c1[O-])CO)O	CHEMBL108441
"
2092,"Cc1c(sc(n1)C)C(=O)C1=C(C(=O)N([C@H]1c1ccc(c(c1)OC)OC)CCOCCO)[O-]	ZINC40098537
",0.6428571428571429,0,"CCCCCCCCCCCCCCC/C(=C\1/C(=O)O[C@@H](C1=O)CO)/[O-]	CHEMBL108441
"
2093,"CCOc1ccccc1[C@@H]1C(=C(C(=O)N1CCOCCO)[O-])C(=O)c1c(nc(s1)C)C	ZINC40098670
",0.6428571428571429,0,"CCCCCCCCCCCCCCC/C(=C\1/C(=O)O[C@@H](C1=O)CO)/[O-]	CHEMBL108441
"
2094,"CCCCCCn1c(c(c(c(c1=O)C#N)C)C(=O)c1c(c2cc(ccc2o1)Br)C)[O-]	ZINC38627376
",0.6428571428571429,0,"c1ccc2c(c1)c(=O)c(c(o2)c1ccc(cc1)O)Cc1ccc(cc1)c1ccc(c(c1)O)C(=O)[O-]	CHEMBL494537
"
2095,"CC(C)CC(=O)C1=C(C(=O)N([C@H]1c1ccc(cc1)[N+](=O)[O-])CC1(CCCC1)c1ccccc1)[O-]	ZINC40358105
",0.6428571428571429,0,"CCCCCCCCCCCCCCC/C(=C\1/C(=O)O[C@@H](C1=O)CO)/[O-]	CHEMBL108441
"
2096,"CCCCCN(CCCCC)c1nc(nc(n1)OC(C(F)(F)F)C(F)(F)F)N1CCCCC1	ZINC13899267
",0.6428571428571429,0,"Cc1c(nc(o1)c1ccc(cc1)C(F)(F)F)c1ccc(cc1)c1ccc(cc1)OCn1cnnn1	CHEMBL285125
"
2097,"CCCc1ccc(cc1)C(=O)CSc1nc2cc(ccc2c(=O)n1CC(C)C)C(=O)[O-]	ZINC13280300
",0.6428571428571429,0,"CCCCCCCCCCCCCCc1ccc(cc1)C(=O)c1ccc2c(nocc12)c1ccc(cc1)OCC(=O)[O-]	CHEMBL200117
"
2098,"Cc1c(nn(c1c1cccc(c1)OC)c1nc(cs1)c1ccc(cc1)OC)c1cccc(c1)OC	ZINC22740925
",0.6428571428571429,0,"Cc1c(nc(o1)c1ccc(cc1)C(F)(F)F)c1ccc(cc1)c1ccc(cc1)OCn1cnnn1	CHEMBL285125
"
2099,"CC[C@H](C)N([C@@H]1CCS(=O)(=O)C1)C(=O)CSc1nc2nc(c(c(n2n1)C)CC(=O)[O-])C	ZINC13222112
",0.6428571428571429,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
2100,"CCN([C@@H]1CCS(=O)(=O)C1)C(=O)[C@H](C)Sc1nc2nc(c(c(n2n1)C)CCC(=O)[O-])C	ZINC13270847
",0.6428571428571429,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
2101,"Cc1ccc(o1)CN([C@H](c1c(cc(cc1O)O)O)C(=O)NC(C)(C)C)C(=O)c1cc(ccc1[O-])[N+](=O)[O-]	ZINC36596616
",0.6428571428571429,0,"CC(=O)N[C@H](Cc1ccc(c(c1)CCO)N(c1ccccc1C(=O)[O-])C(=O)C(=O)[O-])C(=O)NCc1ccc(cc1)[N+](=O)[O-]	CHEMBL539915
"
2102,"CN1[C@H](N=C2C(=C3[C@H](S2)CCCC3)C1=O)SCC(=O)N[C@@H](Cc1c2ccccc2[nH]c1)C(=O)[O-]	ZINC39680048
",0.6428571428571429,0,"c1cc2c(cc1NC(=O)CCCC[C@@H]1CCSS1)C(=O)O[C@H](C2)C(=O)[O-]	CHEMBL557655
"
2103,"CN1[C@@H](N=C2C(=C3[C@@H](S2)CCCC3)C1=O)SCC(=O)N[C@@H](Cc1c2ccccc2[nH]c1)C(=O)[O-]	ZINC39680049
",0.6428571428571429,0,"c1cc2c(cc1NC(=O)CCCC[C@@H]1CCSS1)C(=O)O[C@H](C2)C(=O)[O-]	CHEMBL557655
"
2104,"Cc1ccc(cc1S(=O)(=O)N)NS(=O)(=O)c1cc(cc(c1OC)OC)/C=C/C(=O)[O-]	ZINC13079377
",0.6428571428571429,0,"CCCCCNC(=O)[C@H](Cc1ccc(c(c1)/C=C/C(=O)N)N(c1ccccc1C(=O)[O-])C(=O)C(=O)[O-])NS(=O)(=O)C	CHEMBL68125
"
2105,"Cc1nc(cs1)c1c[nH]nc1c1ccc2c(c1O)OCCO2	ZINC26571835
",0.6428571428571429,0,"CCCCc1c(c2ccccc2s1)c1ccc(cc1)c1ccc(cc1)O	CHEMBL284664
"
2106,"CC(C)CCC[C@H](C)[C@@H]1CC[C@H]2[C@]1(CC[C@@H]1[C@H]2CC[C@H]2[C@]1(Cc1c(c(co1)c1ccccc1Cl)C2)C)C	ZINC13401609
",0.6428571428571429,0,"CCCCc1c(c2ccccc2o1)c1ccc(cc1)c1ccc(cc1)O	CHEMBL286007
"
2107,"CC(C)CCC[C@H](C)[C@H]1CC[C@H]2[C@]1(CC[C@@H]1[C@H]2CC[C@H]2[C@]1(Cc1c(c(co1)c1ccccc1Cl)C2)C)C	ZINC13401617
",0.6428571428571429,0,"CCCCc1c(c2ccccc2o1)c1ccc(cc1)c1ccc(cc1)O	CHEMBL286007
"
2108,"C[C@@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@@H]1[C@@H]2CC[C@@H]2[C@@]1(Cc1c(c(co1)c1ccccc1Cl)C2)C)C	ZINC03844271
",0.6428571428571429,0,"CCCCc1c(c2ccccc2o1)c1ccc(cc1)c1ccc(cc1)O	CHEMBL286007
"
2109,"C[C@@H](C(=O)N[C@@H](CCSC)C(=O)[O-])NC(=O)c1cc2cc(ccc2n1C)Cl	ZINC04000252
",0.6428571428571429,0,"c1cc2c(cc1NC(=O)CCCC[C@@H]1CCSS1)C(=O)O[C@H](C2)C(=O)[O-]	CHEMBL557655
"
2110,"CC(C)(C)OC(=O)N[C@H]1CCN(C1)C(=O)c1cn2c(c1[O-])C(=O)NCC2	ZINC48016570
",0.6428571428571429,0,"CCCCCNC(=O)[C@H](Cc1ccc(c2c1cccc2)N(c1ccccc1C(=O)[O-])C(=O)C(=O)[O-])NC(=O)C	CHEMBL303333
"
2111,"CCSc1nnc(n1c1ccc(cc1)C)N1CCCCC1	ZINC57946467
",0.6428571428571429,0,"CCCCc1c(c2ccccc2o1)Cc1ccc(cc1)c1ccc(cc1)OCn1cnnn1	CHEMBL24557
"
2112,"Cc1ccc(o1)CN(C)c1c2ccccc2nc(n1)C(F)F	ZINC66450935
",0.6428571428571429,0,"Cc1c(nc(o1)c1ccc(cc1)C(F)(F)F)c1ccc(cc1)c1ccc(cc1)OCn1cnnn1	CHEMBL285125
"
2113,"CC(C)CC[C@@]1(C(=O)C(=C(c2n1ncc2)[O-])C1=NS(=O)(=O)c2cc(ccc2[N-]1)[N-]S(=O)(=O)C)C	ZINC43061151
",0.6428571428571429,0,"CCCCCCCCCCCCCCC(=O)c1ccc2c(nocc12)c1ccc(cc1)OCC(=O)[O-]	CHEMBL371026
"
2114,"CCCS(=O)(=O)c1nc2ccc(cc2s1)[N-]S(=O)(=O)c1ccc(s1)Br	ZINC33299041
",0.64,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
2115,"Cc1ccccc1COc1ccc(cc1)C(=O)C1=C(C(=O)N([C@@H]1c1ccc(c(c1)OC)OC)CCOC)[O-]	ZINC27988898
",0.64,0,"CCCCCCCCCCCCCCC/C(=C\1/C(=O)O[C@@H](C1=O)CO)/[O-]	CHEMBL108441
"
2116,"CN(CCC(=O)[O-])C(=O)c1csc(n1)/N=C(\[O-])/C(F)(F)F	ZINC31958625
",0.64,0,"c1cc(ccc1c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br)NC(=O)CC(=O)[O-]	CHEMBL215335
"
2117,"c1cc(ccc1OCCn1c2c(c(ncn2)N)nc1S(=O)(=O)[O-])Cl	ZINC44787227
",0.64,0,"c1ccc(cc1)n1cc(c(n1)c1ccc(cc1)OCc1ccccc1F)/C=C\1/C(=O)N(C(=S)S1)CCS(=O)(=O)[O-]	CHEMBL584481
"
2118,"CNC(=O)c1ccc(cc1)[N-]S(=O)(=O)c1ccc(=O)[nH]c1	ZINC36829153
",0.64,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL211655
"
2119,"c1ccc2c(c1)C[C@@H]([C@@H]2NC(=O)c1cc(c[n-]1)[N+](=O)[O-])O	ZINC42189024
",0.64,0,"c1ccc(cc1)Cc1c(c2ccccc2o1)c1ccc(cc1)c1ccc(c(c1)NC(=O)c1ccccc1C(=O)[O-])O	CHEMBL284363
"
2120,"c1ccc2c(c1)C[C@H]([C@@H]2NC(=O)c1cc(c[n-]1)[N+](=O)[O-])O	ZINC42189026
",0.64,0,"c1ccc(cc1)Cc1c(c2ccccc2o1)c1ccc(cc1)c1ccc(c(c1)NC(=O)c1ccccc1C(=O)[O-])O	CHEMBL284363
"
2121,"Cc1c(c(n2c(n1)nc(n2)SCC(=O)Nc1cc2c(cc1Cl)OCCCO2)C)CC(=O)[O-]	ZINC13445462
",0.64,0,"c1ccc(cc1)Cc1c(c2cccnc2o1)c1ccc(cc1)c1ccc(cc1)O[C@H](Cc1ccccc1)C(=O)[O-]	CHEMBL24594
"
2122,"CCc1nc2c(cc(nc2n1Cc1ccc2c(c1)CCN2Cc1cc(c(cc1C(=O)[O-])Cl)Cl)C)C	ZINC27425871
",0.64,0,"CCCCCCCCCCCCCCc1ccc(cc1)C(=O)c1ccc2c(nocc12)c1ccc(cc1)OCC(=O)[O-]	CHEMBL200117
"
2123,"CC(C)c1ccc2c(c1)[C@]1(CC(=Nc3c1sc(c3c1ccc(cc1)Cl)C(=O)[O-])O)C(=O)N2C	ZINC36354794
",0.64,0,"CCCCc1c(c2ccccc2s1)c1ccc(cc1)c1ccc(cc1)O[C@H](c1ccccc1)C(=O)[O-]	CHEMBL24384
"
2124,"CC(C)(C)NC(=O)[C@H](c1ccc(cc1)[N+](=O)[O-])N(Cc1ccco1)C(=O)Cc1cccc(c1Cl)Cl	ZINC36501019
",0.64,0,"CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])C(=O)N	CHEMBL382311
"
2125,"Cc1cc2c(s1)C(=C(NS2(=O)=O)C(=O)OC)[O-]	ZINC39023405
",0.64,0,"c1cc(cc(c1)NS(=O)(=O)c1ccc(cc1)F)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL397255
"
2126,"C[C@H](C(=O)NNC(=O)c1ccc(cc1)F)Sc1nc([O-])c(nn1)CCC(=O)[O-]	ZINC13452552
",0.64,0,"CCCCCCCCCCCCCCc1ccc(cc1)C(=O)c1ccc2c(nocc12)c1ccc(cc1)OCC(=O)[O-]	CHEMBL200117
"
2127,"c1cc(c(cc1I)C(=O)[O-])NC(=O)NCc1[n-]nnn1	ZINC62824863
",0.64,0,"c1ccc(cc1)NC(=O)N1CCC(CC1)COc1cccc(c1)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br	CHEMBL230543
"
2128,"Cc1cc(c(c(=O)n1C)C(c1cccs1)c1c(cc(n(c1=O)C)C)[O-])[O-]	ZINC07597008
",0.64,0,"Cc1c(sc(c1c1ccc(cc1)c1ccc(cc1)OS(=O)(=O)c1ccc(c(c1)O)C(=O)[O-])Cc1ccccc1)C	CHEMBL24566
"
2129,"Cc1ccc(cc1)c1c2c([nH]n1)C(=O)N([C@H]2c1ccccc1Cl)c1ccc(cc1)C(=O)[O-]	ZINC08595567
",0.64,0,"Cc1cc(ccc1N1CC(=NS1(=O)=O)[O-])C[C@@H](c1[nH]c2ccccc2n1)NS(=O)(=O)c1ccccc1	CHEMBL592245
"
2130,"c1ccc(cc1)/C(=N/c1nn2[C@H](C=C(N=c2[nH]1)c1ccc(cc1)Cl)c1ccc(cc1)Cl)/[O-]	ZINC09318162
",0.64,0,"CS(=O)(=O)N[C@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])c1[nH]c2ccccc2n1	CHEMBL212433
"
2131,"Cn1c2ccccc2c(=O)c(C2=NN=C(/C/2=N\Nc2ccccc2Cl)[O-])c1[O-]	ZINC13409422
",0.64,0,"c1ccc2c(c1)c(=O)c(c(o2)c1ccc(cc1)O)Cc1ccc(cc1)c1ccc(c(c1)O)C(=O)[O-]	CHEMBL494537
"
2132,"COc1ccc(cc1/C=C/C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Cl	ZINC59312898
",0.64,0,"c1ccc(cc1)Cc1c(c2ccccc2o1)c1ccc(cc1)c1ccc(c(c1)NC(=O)/C=C/C(=O)[O-])O	CHEMBL1086020
"
2133,"Cc1ccc(c(c1)C)N[C@H]1CC(=O)N(C1=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]	ZINC16902128
",0.64,0,"CC1(CC(CC(C1)(C)C)Nc1ccc(cc1)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br)C	CHEMBL214912
"
2134,"Cc1ccc(c(c1)C)N[C@@H]1CC(=O)N(C1=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]	ZINC16902128
",0.64,0,"CC1(CC(CC(C1)(C)C)Nc1ccc(cc1)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br)C	CHEMBL214912
"
2135,"Cc1ccc(c(c1)N[C@H]1CC(=O)N(C1=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C	ZINC16902130
",0.64,0,"CC1(CC(CC(C1)(C)C)Nc1ccc(cc1)c1c(c(c(s1)C(=O)[O-])OCC(=O)[O-])Br)C	CHEMBL214912
"
2136,"Cc1ccc(c(c1)N[C@@H]1CC(=O)N(C1=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C	ZINC16902130
